,post,lang,age_group,proximal,medial,distal
4297,중국은 원전삼중수소배출이 후쿠시마50배이상이여도 공산당찬양하는 짐승들이 입법사법독재농락 특권 카르텔로 배불리고 중국조선족은 고용보험 납부자대비 수급률도 최상위권이다 다른개도국 출신들보다 현저히 높다 장기체류가능하고 일자리눈높이도 올라가고 조선족에 동포비자 발급확대하고있다 실질적인 노동력되어줄 외국인력도입이 시급하다 중국조선족은 투표권을 반드시 박탈해야한다,kr,2,7,0,1
4298,자국민을 위한 일자리 창출 건강한보수의 모습이다..다만 외교는 꽝이겠지..지구일짱만 할수 있는 행동..우리나라 자칭보수 내란수괴 윤과국찜들보다 백배 낫다,kr,2,2,0,0
4299,고된 노동과 생산직을 천박하게 바라보는 에브리바디 부동산 코인하는 인간들이 넘쳐나는 나라는 어디든망한다 중국이 그렇고 한국이 그렇고 트럼프는 똑바로 보고있는거다,kr,2,3,2,0
4300,ㅋㅋㅋ이정도면 명치뼈를 제대로 때렸는데 맞은이 배에 기름잔뜩껴서 당장 아픈줄 모르지,kr,2,2,0,0
4301,트럼프 대가리 정은이 패러디한거야?,kr,2,1,0,0
4302,트럼프 빨리다이해야함 지구가 그래야 평화가 옴,kr,2,1,1,0
4303,지들 대가리는 못 까는 놈들이 남들 대가리는 잘..까..네.,kr,2,1,0,0
4304,미국판 떡렬이,kr,2,1,0,0
4305,"미국에는 트럼프..
한국에는 윤석렬..
근데 이놈은 나라를 망치네..",kr,2,1,0,0
4306,저것도 조만간 갈듯,kr,2,0,0,1
4307,하이팅중국,kr,2,1,0,0
4308,트럼프도 곧 탄핵 당할것이다,kr,2,1,0,0
4309,"이놈도 사라져야 할놈이야..세계인의 적
석열이나 도찐개찐",kr,2,3,0,0
4310,문재앙 선동질이네,kr,2,1,0,0
4311,그래 저임금 노동 그런건 중국인들이 해야지,kr,2,1,2,1
4312,이명박 스럽네.. it에서 건설업으로 후퇴시킨,kr,2,1,0,0
4313,중국은 곧시진핑이 인민밥그릇 뺏는 풍자영상 나오겠네,kr,2,1,1,0
4314,중국은 그냥....닥ㅊ,kr,2,0,1,0
4315,근데 지들이 고상하게 금융으로 먹게 살겠다한 건 어따 팔아먹고 이제와서 제조업하는 나라들한테 본인들 제조업 역량 뺏은 거라고 뭐라하는 게 어이 없긴함ㅋㅋㅋㅋ,kr,2,3,0,0
4316,중국은우리국민을 사형시켯어요 우리두 스파이 협의로 무기나 사형시켜야됨 촉법폐지까지가장,kr,2,1,0,0
4317,갸들이 찍을수있는 비행기는 이미상 정보도 아닐것이고 정보가 될수있는 기밀이라면 그렇게 쉽게 찍을수있도록 허술하게 관리한관리측역시 문제다~~,kr,2,4,1,0
4318,"기술 자료인고?
티비에서도 많이 나오는 비행기인데
미국이 국방부 도청 대통령 실 도청은
입 다물고",kr,2,2,0,0
4319,공군기지를 알고 찍은거면 그건 스파이지 나이불문하고,kr,2,2,1,0
4320,일본인이 저런 짓 했으면 어땠을까?,kr,2,1,0,1
4321,"만약 중국내였다면
즉결처형되겠지요
그럼 우린 어떻게해야하나요?",kr,2,0,1,0
4322,아무리 비행기에 관심이 있어도 수천장을 찍는다고?,kr,2,1,0,0
4323,아빠가 공안이라잖아 겁나 수상하지 공군기지랑 공항을 왜 수차례 찍었겠냐고 ㅡㅡ,kr,2,1,0,0
4324,허가없이 무단촬영 처벌,kr,2,1,0,0
4325,산업스파이,kr,2,1,0,0
4326,그냥 취미,kr,2,0,1,0
4327,지역편이 하지맙시다,kr,2,1,0,0
4328,아니 저렇게 찍을때까지 경비들은 모했을까?,kr,2,0,0,1
4329,잘못한거 없으면 가만히 있으라던 어느 경찰이 생각나네,kr,2,1,0,0
4330,괌갔을때 공군기지 정문 면회실 건물앞에서 사진찍다 총살당하기 일보직전까지 갔었음. 다행이 같이 있던 분이 공군출신이고 영어를 잘해서 끌려갔다가 풀려놨음.,kr,2,4,0,0
4331,처벌 법이 없다 무죄안인가,kr,2,1,0,0
4332,롯데타워에서 비행장 다보이는게 코미디ㅋㅋ,kr,2,1,0,0
4333,저길알고 가서 찍었다는게 큰죄,kr,2,0,0,1
4334,"정치인들 밥그릇 싸움에 나라의 안보는 뒷전이며
무비자로 인하여 대한민국내 간첩활동을 버젓이 하는것을 알고도 조치도 못한 나라",kr,2,2,1,0
4335,또 중국이냐,kr,2,1,0,0
4336,"외국인들 국내 입국 심사 좀더 강화하고
여행비자로 국내 입국한 외국인들 입국해서 사회질서 위반이나 문화풍습 위반시 그냥 강제 출국으로 끝내지말고 엄히 처벌후 강재 출국 시켜야 되요 그리고 지금 이라도 외국인들 선거권 박탈시키고 외국인 교환 학생 특례 입학 및 외국인 공무원시험 가산점제 폐지하라!
도대체 이나라는 누구를 위한 나라인가요 ?",kr,2,3,2,0
4337,"부산서도 찍었자나, 간첩들이 전투준비 하고있는데 간첩잡지마라하는 야당 때문에 못잡는다 하면서...",kr,2,1,0,0
4338,이영상도 폰에 저장하면 범죄인가요?,kr,2,1,0,1
4339,"중국에서 우리 국민이 군기자 촬영하면 사형이다. 좌파 민주당만 간첩법을 반대하는 중,",kr,2,2,0,0
4340,이런대도 윤대통령 파면된거보면 대한민국은 이미 중국이다,kr,2,3,0,0
4341,우라나라법이 허술하니 저러지 🤣🤣🤣🤣,kr,2,1,0,1
4342,중국전투기 최첨단이라며 울나라꺼 찍어서 머함?,kr,2,1,0,0
4343,"학생이 공군기지를 왜 찍어?
지령받고 움직이는 간첩수ㅔㄹㅣ들아녀?",kr,2,2,0,0
4344,스파이여 ?,kr,2,1,0,0
4345,그냥 민주당 쎄쎄다~~ㅉㅉ,kr,2,0,1,0
4346,KBS는 작은 파우치 충성 사장으로 바뀌고나서부터 중국발 적대적 뉴스를 수시로 내보는구나 그 저의가 뭘까? 친미반중의 윤석열 전 정권이 잘했다는 걸 계속 국민들에게 주입시키려는 의도? 심히 의심스럽다,kr,2,1,1,1
4347,만약 한국사람이 중국 군사항공시설을 몰래 촬영하다가 잡혔다면 간첩혐의로 최고 사형 또는 엄청나게 오랫동안 구속될 겁니다. 당연히 우리도 엄중 처벌해야 합니다.,kr,2,1,0,0
4348,무기징역 답이다,kr,2,1,0,0
4349,2찍들이 대선에 지지않을라고 애를쓰네 수사결과 한국인이라 하던데,kr,2,2,0,0
4350,스파이네😅,kr,2,1,0,0
4351,뭐 공안이면 어쩔건데 감옥이나 쳐가,kr,2,2,0,0
4352,유난이다...,kr,2,1,0,0
4353,스파이,kr,2,1,0,0
4354,잘했다 정말 잘했다 어짜피 중국사람들이 땅도 많이사고했으니 조만간 한국차이나타운되는건 시간문제인데 뭐한다고 단속하나 이왕 퍼주는거 다 주고말지 지저분하게,kr,2,4,0,1
4355,더듬당한테 물어봐라 ㆍ간첩없다고할것이다,kr,2,1,0,0
4356,민주당아 갑첩법. 통과시켜라 이상한 법만들어 날치기 통과하지말고,kr,2,1,0,0
4357,저 고딩들 사형 시켜라.,kr,2,0,0,1
4358,이런 영상에도 갱상도 전라도 댓글 다는 애들은 누가 낳았냐,kr,2,1,0,0
4359,민주당아 갑첩법. 통과시켜라 이상한 법만들어 날치기 통과하지말고,kr,2,1,0,0
4360,중국스파이다잡아서징역보내야한다!ㅡ,kr,2,1,0,0
4361,저 고딩들 사형 시켜라.,kr,2,0,0,1
4362,저들 돈으로 비행기 태워 출국시키고 입국금지 시켜라,kr,2,0,0,1
4363,그냥 구속 시키고 빵에 있는 친구들이 알아서 혼내주게 놔둡시다,kr,2,1,1,0
4364,중국인들 조선족이고 뭐고 간에 한국이 중국법보다 약한거 알기 때문에 우습게 본다 외국인 범죄 추방보다도 모든 재산 압수하고 중형으로 해야 한다,kr,2,2,0,0
4365,"현대전쟁에는 이런거 사진은 아무의미가 없음
10년전 20년전에는 중요하지만
러시아가 우크라이나 중요한 군사시설 폭격하듯이
사진없어도 목표물 찾을수있음
미국 러시아 중국 영국 프랑스 이스라엘 이런발달한 나라들은 사진없어도 중요한 목표물 찾을수 있고 폭격할수있음",kr,2,5,0,0
4366,"고삐리가 이지랄 한다는게 말이돼? 죄명아 쎼쎼 하면 돼지?
정은이한테는 아바이 수령님~ 하면 되고...",kr,2,4,0,0
4367,어떤 애야 얼굴이나 좀보여줘요 ㅋㅋ 말뿐인가요 ㅋㅋ,kr,2,1,0,0
4368,사형시켜라. 본보기가 필요하다. 이건 국가간 분쟁이 될수있다. 꼭 사형,kr,2,2,0,0
4369,중국에서 저렇게 하면 총살 아닌가 그럼 한국도 촐살이 맞는데...,kr,2,1,1,1
4370,중국이라면 총살했겠지요 우리나라는 어떻게하나요,kr,2,1,0,0
4371,사기 그만 치거라...멍청한것들,kr,2,0,1,0
4372,이래도 간첩이 없다고 말하는 그들 ㅋㅋㅋㅋㅋㅋ,kr,2,2,1,0
4373,두고보자 이번에 민주당 아예 없에자 이번에,kr,2,2,0,0
4374,"중국이 무서워 처벌할수있을까
더불어공산당은 풀어주라고 난리치겠지",kr,2,1,0,0
4375,이런 영상에도 갱상도 전라도 댓글 다는 애들은 누가 낳았냐,kr,2,1,0,0
4376,잡어서. 사형시켜라. 간첩이다 😢😢😢,kr,2,1,0,0
4377,그냥 다 추방하자,kr,2,0,1,0
4378,"확실히 대 조사해야됨
말이야 막걸리야
고딩이 학교는 안가고 에그",kr,2,2,1,0
4379,짜장면 2그릇,kr,2,0,1,0
4380,일본은 싫지만 저런건 진짜 본받아야함.,kr,2,0,0,1
4381,"국산차가 좋아야 사서 타지
돈 있는데 굳이 현기차 사야됨?
일본차는 좋으니까 타는 거지",kr,2,1,0,0
4382,"우리나라: 현기욕함. 이젠 짱츠도욕함.
근데 본인들차는 모닝임;",kr,2,1,0,0
4383,"반은 맞고 반은 틀림 제일 큰 이유는 일본의 차량관련 법과 세법이 상당히 빡세서 이동권을 위해 차를 사는 사람들은 무조건 경차를 타야 여러방면으로 그나마 유지비가 내려감. 그렇게 해도 우리나라에서 중형차 유지비용보다 비쌈... 그렇기에 대부분 경차를 타는수밖에 없슴, 그리고 일본도 돈 많은 사람은 벤비아 잘만 탑니다.ㅎㅎ",kr,2,3,4,0
4384,"그냥 비싸서 안타는거에요
오모테산도 도라노몬힐즈 가면 비싼차 널렸습니다
일본사람들도 벤비아 좋아해요",kr,2,0,1,0
4385,한국도 수출용 내수용 하고 차이줄이고 자국민들한테 더 해택이가면 누가 안타냐. 수출용을 더좋고 더싼데 내수용은 옵션도 다빠져있고 호구들 등쳐먹을라고만 하는데... 난 이런거 꼴배기싫어서 차사면 10년 넘게 타는중. 20대때샀는데 아직도 차안바꿈. 집사련다. 어차피 차는 소모품이야...,kr,2,5,0,0
4386,내구성이 좋으니 타는겁니다ㆍsm5보시면 답 나오죠,kr,2,1,0,0
4387,"일본은 전자제품도 쓰레기 같은 자국산을 쓴다
그런데 더 비싸",kr,2,0,1,0
4388,저기서 아반테 끌돈이면 우리나라에서 외제차굴리는것보다 비쌈...세금 및 차량의무검사비 주차비가 개넘사임..,kr,2,1,0,1
4389,"정말 본받어야할일이죠
한국은 큰차만 조아하고",kr,2,1,0,0
4390,저기는 주차장없음 차구매못하잖아 그래서 경차선호하고 중대형은 잘안팔리고,kr,2,0,1,1
4391,저런이유도 있지만 일본은 차실내가 넓어도 세금을 더내야됨 그래서 부담되어서 큰차 안사는 부류가 대부분이라서 그럼,kr,2,2,2,1
4392,"한국은 벤.비타면 지들이 상류층들인줄 알죠
그리고 흉.기는 미국우선주의 일본은 자국민 우선주의 이게 젤큰 차이같음",kr,2,3,1,0
4393,돈 때문임 유지비 비싸고 급여는 30년 동결수준 이제 한국이 따라감 원화가치 하락으로 나락가는중🥺🥺,kr,2,2,0,0
4394,사랑이 아니고 가격이다. 가난한 사람들이 어떻게 비싼차를 타냐,kr,2,3,0,0
4395,일본은 차고지등록제랑 고속도로통행료가 비싸서 혜택없는 중대형은 엄청 비싸서 경차를 주로 이용하지.,kr,2,1,0,0
4396,줘도 안타기는 ㅋㅋㅋㅋㅋ 일본 사람들도 타고싶어하지... 어쩔 수 없이 경차 타는 거지,kr,2,1,0,0
4397,자국차 사랑이 아니라 세금이 비싸서 아니였나요??,kr,2,2,0,0
4398,"일본은 경차 외에 세금이 엄청나게 비싸게 때문이지 자국차를 사랑하거나 허세가 없어서가 아님
그 연비좋고 기능많은 일본경차를 수출 못하는건 충돌테스트 통과못해서 테스트안함",kr,2,2,1,0
4399,JDM 이 있는데 굳이 독삼사를 탈 이유가없지 ㅋㅋㅋ,kr,2,3,0,0
4400,실제는 허세를 부리고 싶어도 그럴 돈이 없는 사람이 너무 너무 많은것이 현실..,kr,2,3,1,0
4401,😂😂😂일본람보르기니가 중국보다더 많이.팔려 ㅋ ㅋ,kr,2,1,0,0
4402,배울건 배웁시다.한국은 허세가 많은데 이건 고쳐야죠.,kr,2,1,0,0
4403,일본은 주차장없으면 차 못산다 차고지 등록제 때문이지 그리고 큰차일수록 주차장비용이 많이비싸다 그래서 경차타는것이지,kr,2,4,2,0
4404,"한국과는 다르게,, 라는 말이
좀 거슬리네
일부가 그렇다고 해야 해요",kr,2,1,1,0
4405,나도 일본인이라면 일본차만 타겠다. 한국인이라 현기차 여러대 탔지만 솔직히 가격대비 개판이다!,kr,2,3,0,0
4406,세금이랑 유지비가 우리나랑 다르니깐 그렇지 세금을 지금 세배에 기름값이나 보험료 두배로 올려봐라 카푸어?? 어우 탈수가 없을꺼다,kr,2,2,1,0
4407,우리나라는 현기차가 90% 쌍용.르노삼성이 7%,kr,2,1,0,0
4408,오키나와 오사카등 렌트해서 다녔는데 차가 많아도 운전하기가 너무 수월함 ~ 그만큼 양보도 많고 깜박이 키면 들어오라고 양보 해주고 다른 운전자들이 여유롭게 운전하다보니 나 조차도 운전할때 여유로워져서 운전하기가 편함,kr,2,2,1,0
4409,나도 일본인이라면 일본차만 타겠다. 한국인이라 현기차 여러대 탔지만 솔직히 가격대비 개판이다!,kr,2,3,0,0
4410,일본은 세금이. 마니 비싸다 도로도 협소하다. 큰차를 선호하지 안는다.,kr,2,1,0,0
4411,감가율이 80% 라고요?,kr,2,1,0,0
4412,울나라 차두 저렇게 만들면 수입차 안탈텐데 그저 돈독만올라서 자국민들을 개호구로보는게 문제인거지,kr,2,0,1,2
4413,예전에는 일본 벤츠가 택시로 많이 다녔다,kr,2,1,0,0
4414,차는 뭐다 이동수단일뿐,kr,2,1,0,0
4415,"돈이 없어선데..부러워??
ㅋㅋ",kr,2,1,0,0
4416,헌다이 국산차타면 죽어요,kr,2,1,0,0
4417,일본이 싫은거지.일본차는 인정해줘야지.,kr,2,1,0,0
4418,일본에서 경차 타는 이유 : 골목이 좁다,kr,2,2,0,0
4419,그것도그렇고 일본차라고 하지만 일본차들 잘만들긴하죠,kr,2,0,2,0
4420,"벤츠 BMW 고장이 많다
그래서 타지 않는다 매각 시
　가격 하락률도 심각하고",kr,2,1,1,0
4421,"버블경제 이후 모든 소비가 멈춘나라, 30년째 디플레이션인 나라 30년째 경기 침제인 나라, 이제 우리나라가 그 뒤를 따라가려 합니다",kr,2,3,1,0
4422,일본 경차는 진짜 가벼워서 연비가 25키로씩 나옴. 굳이 비싼 돈 주고 기름 먹는 하나인 다른 나라 차를 살 이유가 1도 없음,kr,2,2,0,0
4423,그랜저 하이브리드가 최고!,kr,2,1,1,1
4424,우리나라는 외국차라면 환장하는 사람이 많죠,kr,2,1,0,0
4425,ㅋㅋㅋ 과연 그럴까? 아닐껄...ㅋㅋㅋ,kr,2,0,1,0
4426,걍 국민들이 가난해져서 그런거 아님?,kr,2,1,1,0
4427,저게 맞지,kr,2,0,0,1
4428,"우리나라는 라면먹더라도 외제차,대형차.
누가 뭐래 능력껏 타는거야.
진짜 능력자들은 유가가 오르던 세금이 오르던 불안감 없음.",kr,2,1,0,0
4429,일본처럼 개인차량 세금이 비싸면되. 한국도 장기적 경기침체오면 실용주의로 바뀌지,kr,2,1,0,0
4430,고급차 럭서스도 차가 좋은데 굳이 외제차를 왜 드ㅏ냐~~,kr,2,1,0,0
4431,도요타가 좋은거고 혜택이 맞는거지 본받을껀 기술력.,kr,2,1,0,0
4432,이게 진심이지,kr,2,2,0,0
4433,일본차가 고장률이 없으니 타는거다,kr,2,1,0,0
4434,일본 지인 왈. 일본 자동차세는 차 폭에 의해 결정됌 이라고 하네요~ 경차가 많은 이유!!,kr,2,2,0,0
4435,이게 맞는거지..😂😂😂,kr,2,1,0,0
4436,"일본은 불법주차 1도없음.
특히 유명관광지에 불법주차 0%
주차장이없으면 차량구매불가",kr,2,1,0,0
4437,ㅋㅋㅋ저게 칭찬할일임?,kr,2,0,0,1
4438,차는그저 운송수단일뿐,kr,2,0,1,1
4439,선진국이야 역시,kr,2,1,0,0
4440,배울점 입니다 특히 그런 가치관이 참 공감 됩니다 ❤️,kr,2,1,1,0
4441,"기름값이나
보험료도
우리나라보다안비싼데
뭔유지비가많이든다고하는건지",kr,2,2,0,0
4442,"맞긴해 고배기량이 왜 필요함?
서킷갈것도아니고..",kr,2,1,0,0
4443,일본 방문하면 소형 박스카 보는 재미가 쏠쏠함ㅋㅋㅋ 그냥 애니메이션 같은 나라임,kr,2,1,1,0
4444,세계1위 자동차 기업이 자국 브랜드인데 외제차를 왜 타니 니같으면 타겠니?,kr,2,1,0,0
4445,타보니 본인들이 만든게 조아서 그러겠죠,kr,2,1,1,0
4446,이게 정상이다. 배울껀 배우자.,kr,2,2,0,0
4447,이런건 배우자,kr,2,1,0,0
4448,"자국의 문화로 사는거지.
거기엔 다 이유가 있는거고",kr,2,1,0,0
4449,"맞긴해 고배기량이 왜 필요함?
서킷갈것도아니고..",kr,2,1,0,0
4450,ㅋㅋㅋ저게 칭찬할일임?,kr,2,0,0,1
4451,차는그저 운송수단일뿐,kr,2,0,1,1
4452,이런건 배우자,kr,2,1,0,0
4453,국산차도 좋지만 Bmw나 Benz에 비해 출력이 많이딸립니다..,kr,2,2,0,0
4454,선진국이야 역시,kr,2,1,0,0
4455,배울점 입니다 특히 그런 가치관이 참 공감 됩니다 ❤️,kr,2,1,1,0
4456,이게 진심이지,kr,2,2,0,0
4457,"기름값이나
보험료도
우리나라보다안비싼데
뭔유지비가많이든다고하는건지",kr,2,2,0,0
4458,일본 방문하면 소형 박스카 보는 재미가 쏠쏠함ㅋㅋㅋ 그냥 애니메이션 같은 나라임,kr,2,1,1,0
4459,이게 맞는거지..😂😂😂,kr,2,1,0,0
4460,그래도 주면 탈거잖아,kr,2,0,1,0
4461,일본은 국산품 애용이 선풍인데 왜. 대한민국은 국산품보다 외제품을 선호 하는가 애국심이 없다,kr,2,2,0,0
4462,허세와 보여주기 좋아하는 한국이다.,kr,2,1,0,0
4463,차로 사람을 평가하는건 우라나라와 중국이 비슷해.,kr,2,1,0,0
4464,일본 국민은 돈이 없어 못탐. 실용성이 중요할수밖에 없음.,kr,2,2,0,0
4465,그냥주면 왜안타냐,kr,2,0,1,0
4466,80%씩이나?,kr,2,1,0,0
4467,도쿄 시부야 롯본기쪽에는 벤츠 발에 걸리게 많이 돌아 다니던데 지바겐도 신형말고 구형들도 많이 다니고 도쿄 한정인가..,kr,2,2,0,0
4468,그건 니생각이고 ㅋㅋㅋㅋㅋ 포르쉐 마니 돌아다니던데 ㅋㅋㅋㅋㅋ,kr,2,1,1,0
4469,배울것도 많지만 30년 장기불황이 낳은 폐해죠!주머니사정이 안좋아 요즘세대들은 아에 차에 관심없는 사람들이 많으며 일본국민중 여권 소지자는 16%에 불과할 정도로 일반국민들은 여유가 없답니다!일본 칭찬만 할게 아니고 반면교사로 삼아야 할것 같습니다^^,kr,2,3,0,0
4470,이건 진짜 배워야한다.,kr,2,1,0,0
4471,줘도 안타는게 아니라 돈이 없어서 못타는거다 ㅋㅋㅋ 뭘 알고 말해야지 ㅋㅋ 잘 알지도 못하는 애들이 꼭 이런식으로 포장을 하더라 ㅋㅋㅋㅋㅋ,kr,2,3,0,0
4472,세금폭탄나라에서 사는 일본인들 돈없어서 그런거임,kr,2,0,1,0
4473,한국은 원래 없는것들이 허세가 심하지.,kr,2,1,0,0
4474,한국은 여자꼬시용이고 ..일본여자들은 남자의 재산을 사랑의 조건으로 보지않으니 ..카푸어가 될 필요가없지...허영과 사치의 나라 대한민국...나조차도 ㅠᆞㅠ,kr,2,1,0,0
4475,그냥 잘 살다 망한거잖아~,kr,2,0,1,0
4476,우리나라는 허세짱~~한국국민성이 허세에 미침ㅎ,kr,2,1,0,0
4477,대한민국 개뿔도 없는 것들이 수입차 타고 짭 몽클입고 코메디 ㅋㅋㅋㅋㅋㅋ,kr,2,1,0,0
4478,본 받아야 점 이군요,kr,2,1,0,0
4479,일본사람들 자체가 검소하고 도로 교통 사정상 경차가 훨씬 효율적이며 그런 차들은 독일 3사가 아닌 일본 브랜드들이 잘 만들고 AS가 넘사벽이라 그런거,kr,2,3,2,0
4480,근데 진짜 일본이란 이름빼고 저거 그대로 받아들이면 정상적인거지;; 자국 브랜드에 돈쓰고 거기에 허레허식이 아닌 경차… 자전거나 대중교통이용에 차를 보유하려면 거주지내 주차공간 확실하게 보유되야 구매가능.. 이게 정상적인거 아닌가? 아니꼽게 보지말고 좀 배울건 배우자 인간들아;;,kr,2,6,1,1
4481,품질이 좋으니 가격도좋고 😁😁😁,kr,2,1,0,0
4482,"물건너 왜인들은 자국브랜드 사랑 때문에 외제차 무덤이 아니라,
자국의 자동차 보유 세무구조의 페널티로인한 현상입니다.
무분별한 가짜뉴스는 신빙성이 없네요",kr,2,2,0,0
4483,일본것들은 능력이 안되니까,kr,2,1,0,0
4484,한국인들의 허세는 세계최강이지,kr,2,1,0,0
4485,와 우리나라는 호구가많아서 그럼 그러니국내기업도 국민 호구취급하지,kr,2,0,2,0
4486,"우리나라는 역차별이라 할 만큼 홀대에 바가지 느낌이 강한데....
호구 된 느낌인데 가격은 단순 페이스 리프트에도 인상이 기본 아닌가요?",kr,2,4,0,0
4487,"대한민국은 허세에 쩔은 직업도, 집도없는 개나소들이 많아서...",kr,2,1,0,0
4488,"일본은 이미 호황기일때 실컷타고 자식들은 경차사라 했나보져
옛날엔 차로 사치 오지게 부린게 일본인뎈ㅋㅋㅋㅋ",kr,2,1,0,0
4489,줘도 안타긴 진짜 부자들만 타는곳이 일본임 자동차검사가 빡세서 무조건 고치라는곳 다고쳐야 통과가 가능하기에 돈 없어서 못타는거뿐 돈 많은 사람은 다탐,kr,2,1,0,0
4490,일본인들은 대부분 돈이 없어서 벤츠를 못탄다. 도쿄 시부야 나 잘 사는 동네 가보면 벤츠 많다.,kr,2,1,0,0
4491,대한민국 차는 불량 많고 품질 개판이라서,kr,2,1,0,0
4492,일본정치인들이 나쁜거지,kr,2,1,0,0
4493,"자국차가 그만큼 품질이 좋으니까
사는거지",kr,2,1,1,0
4494,다시한번말하는데 일본이 착하고문명한게 아이라니까 개들은 법이무서워 그렇게 갇혀사는기맞다니까,kr,2,3,1,0
4495,"우리나라특징
1.보여지는게중요(외제차)
2. 월클인척
남운전은 개못하고 본인이 세상에서 제일잘함
과속주행+위협운전(칼치기)하면 자신을 존경하고 멋있다고 느끼는줄알고 착각함
3.경적은 발작버튼
짧게 끊어서 눌러도 게거품물고 발작하며 기어나옴",kr,2,1,0,0
